task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
244	4e/b32c08	1202136	NFCORE_HIC:HIC:HICPRO:ICE_NORMALIZATION (MJ21_4)	COMPLETED	0	2024-11-07 17:53:58.680	9.4s	6s	379.3%	104.4 MB	8.1 GB	40.1 MB	121.4 KB
245	9b/89848a	1202138	NFCORE_HIC:HIC:HICPRO:ICE_NORMALIZATION (MJ21_3)	COMPLETED	0	2024-11-07 17:53:58.736	9.4s	4s	403.1%	99.2 MB	8.1 GB	40.1 MB	255.1 KB
246	84/346ae0	1202139	NFCORE_HIC:HIC:HICPRO:ICE_NORMALIZATION (MJ21_3)	COMPLETED	0	2024-11-07 17:53:58.762	9.4s	5s	366.5%	113.9 MB	8.1 GB	40.4 MB	654.3 KB
231	9b/955acc	1202124	NFCORE_HIC:HIC:COOLER:COOLER_CLOAD (MJ21_5)	COMPLETED	0	2024-11-07 17:53:58.280	14.8s	12.3s	182.0%	819 MB	8.8 GB	94.2 MB	244 KB
232	8b/144cc4	1202122	NFCORE_HIC:HIC:COOLER:COOLER_CLOAD (MJ21_5)	COMPLETED	0	2024-11-07 17:53:58.227	14.9s	12.2s	217.7%	848.1 MB	8.8 GB	94.1 MB	130.3 KB
230	06/b63d65	1202125	NFCORE_HIC:HIC:COOLER:COOLER_CLOAD (MJ21_5)	COMPLETED	0	2024-11-07 17:53:58.304	14.8s	12.4s	181.3%	869.8 MB	8.8 GB	94.2 MB	324.4 KB
155	8c/59076c	1202048	NFCORE_HIC:HIC:HICPRO:HICPRO2PAIRS (MJ21_1)	COMPLETED	0	2024-11-07 17:53:38.244	34.9s	33s	123.2%	4.3 MB	16.7 MB	1.1 GB	575.6 MB
239	39/250695	1202126	NFCORE_HIC:HIC:COOLER:COOLER_CLOAD (MJ21_6)	COMPLETED	0	2024-11-07 17:53:58.328	14.8s	11.9s	192.7%	811.2 MB	8.8 GB	93.6 MB	131.4 KB
234	b9/d4ac61	1202127	NFCORE_HIC:HIC:COOLER:COOLER_CLOAD (MJ21_5)	COMPLETED	0	2024-11-07 17:53:58.379	14.7s	11.9s	218.6%	818.4 MB	8.8 GB	94.1 MB	87.2 KB
237	b1/3623ff	1202128	NFCORE_HIC:HIC:COOLER:COOLER_CLOAD (MJ21_6)	COMPLETED	0	2024-11-07 17:53:58.405	14.7s	12.3s	216.0%	864.2 MB	8.8 GB	93.7 MB	337.2 KB
238	cf/e2751f	1202131	NFCORE_HIC:HIC:COOLER:COOLER_CLOAD (MJ21_6)	COMPLETED	0	2024-11-07 17:53:58.477	14.6s	11.9s	179.4%	814 MB	8.8 GB	93.6 MB	250.1 KB
233	f0/3c74f3	1202132	NFCORE_HIC:HIC:COOLER:COOLER_CLOAD (MJ21_5)	COMPLETED	0	2024-11-07 17:53:58.501	14.6s	11.5s	191.0%	819.9 MB	8.8 GB	94.1 MB	99.5 KB
236	84/91666a	1202129	NFCORE_HIC:HIC:COOLER:COOLER_CLOAD (MJ21_6)	COMPLETED	0	2024-11-07 17:53:58.429	14.7s	11.9s	182.4%	826.4 MB	8.8 GB	93.7 MB	429 KB
229	f7/c9e001	1202134	NFCORE_HIC:HIC:COOLER:COOLER_CLOAD (MJ21_5)	COMPLETED	0	2024-11-07 17:53:58.604	14.5s	11.7s	187.7%	821 MB	8.8 GB	94.3 MB	403.8 KB
241	cd/387b5c	1202135	NFCORE_HIC:HIC:COOLER:COOLER_CLOAD (MJ21_6)	COMPLETED	0	2024-11-07 17:53:58.648	14.5s	12.3s	221.8%	826.6 MB	8.8 GB	93.5 MB	87.2 KB
261	3d/7557a0	1202144	NFCORE_HIC:HIC:COOLER:COOLER_DUMP (MJ21_8)	COMPLETED	0	2024-11-07 17:54:03.358	9.8s	5.6s	318.2%	100.6 MB	8.2 GB	40.9 MB	43.7 KB
240	c7/233943	1202137	NFCORE_HIC:HIC:COOLER:COOLER_CLOAD (MJ21_6)	COMPLETED	0	2024-11-07 17:53:58.708	14.4s	11.5s	176.7%	815.1 MB	8.8 GB	93.5 MB	99.5 KB
254	58/22863f	1202145	NFCORE_HIC:HIC:COOLER:COOLER_DUMP (MJ21_8)	COMPLETED	0	2024-11-07 17:54:03.380	9.8s	5.7s	312.4%	104.3 MB	8.2 GB	41 MB	827.9 KB
251	29/28b750	1202146	NFCORE_HIC:HIC:COOLER:COOLER_DUMP (MJ21_8)	COMPLETED	0	2024-11-07 17:54:03.401	9.7s	5.7s	317.8%	112.6 MB	8.2 GB	41 MB	347.3 KB
248	78/aea99f	1202141	NFCORE_HIC:HIC:HICPRO:ICE_NORMALIZATION (MJ21_3)	COMPLETED	0	2024-11-07 17:54:03.280	9.9s	5s	253.1%	60.3 MB	8.1 GB	40.3 MB	497.9 KB
249	7e/dfcef6	1202140	NFCORE_HIC:HIC:HICPRO:ICE_NORMALIZATION (MJ21_3)	COMPLETED	0	2024-11-07 17:54:03.184	9.9s	6s	345.4%	120.2 MB	8.1 GB	40.1 MB	111.3 KB
247	08/9a912e	1202142	NFCORE_HIC:HIC:HICPRO:ICE_NORMALIZATION (MJ21_3)	COMPLETED	0	2024-11-07 17:54:03.303	9.8s	5s	292.6%	78.5 MB	8.1 GB	40 MB	38.1 KB
250	da/25ee7c	1202143	NFCORE_HIC:HIC:HICPRO:ICE_NORMALIZATION (MJ21_4)	COMPLETED	0	2024-11-07 17:54:03.336	9.8s	5s	265.6%	52.9 MB	8.1 GB	40 MB	40.2 KB
257	42/7d6ebb	1202147	NFCORE_HIC:HIC:COOLER:COOLER_DUMP (MJ21_8)	COMPLETED	0	2024-11-07 17:54:03.425	9.7s	5.8s	312.8%	106.6 MB	8.2 GB	40.9 MB	130.4 KB
256	c2/f2ad9a	1202148	NFCORE_HIC:HIC:COOLER:COOLER_DUMP (MJ21_8)	COMPLETED	0	2024-11-07 17:54:03.449	9.7s	5.7s	369.2%	104.6 MB	8.2 GB	41 MB	663 KB
264	23/0553e0	1202149	NFCORE_HIC:HIC:COOLER:COOLER_DUMP (MJ21_8)	COMPLETED	0	2024-11-07 17:54:03.471	9.8s	6s	290.3%	94.5 MB	8.2 GB	41 MB	993.4 KB
163	28/461150	1202050	NFCORE_HIC:HIC:HICPRO:HICPRO2PAIRS (MJ21_2)	COMPLETED	0	2024-11-07 17:53:38.757	39.4s	36s	139.0%	4.3 MB	16.7 MB	1.4 GB	729 MB
259	0a/56bb46	1202155	NFCORE_HIC:HIC:HIC_PLOT_DIST_VS_COUNTS (MJ21_8)	COMPLETED	0	2024-11-07 17:54:03.624	14.5s	12s	255.9%	117.8 MB	8.4 GB	77.6 MB	86.3 KB
253	fc/8ad8af	1202157	NFCORE_HIC:HIC:HIC_PLOT_DIST_VS_COUNTS (MJ21_8)	COMPLETED	0	2024-11-07 17:54:03.678	14.4s	11s	296.8%	135.1 MB	8.4 GB	77.6 MB	87.4 KB
255	a4/463bf0	1202156	NFCORE_HIC:HIC:HIC_PLOT_DIST_VS_COUNTS (MJ21_8)	COMPLETED	0	2024-11-07 17:54:03.648	14.5s	12s	254.5%	121.7 MB	8.4 GB	77.7 MB	94.5 KB
297	80/2773d9	1202193	NFCORE_HIC:HIC:COOLER:SPLIT_COOLER_DUMP (MJ21_8)	COMPLETED	0	2024-11-07 17:54:14.425	3.8s	17ms	92.8%	0	0	286.9 KB	144.5 KB
301	12/410c93	1202192	NFCORE_HIC:HIC:COOLER:SPLIT_COOLER_DUMP (MJ21_8)	COMPLETED	0	2024-11-07 17:54:14.400	3.8s	37ms	101.9%	1.5 MB	3.9 MB	1.5 MB	1.1 MB
300	f5/fa00e3	1202194	NFCORE_HIC:HIC:COOLER:SPLIT_COOLER_DUMP (MJ21_8)	COMPLETED	0	2024-11-07 17:54:14.449	3.7s	37ms	114.6%	1.5 MB	3.9 MB	3.3 MB	2.8 MB
302	4a/872cb3	1202195	NFCORE_HIC:HIC:COOLER:SPLIT_COOLER_DUMP (MJ21_8)	COMPLETED	0	2024-11-07 17:54:14.474	3.7s	32ms	83.1%	1.5 MB	3.9 MB	634 KB	441.2 KB
303	c8/57c866	1202196	NFCORE_HIC:HIC:COOLER:SPLIT_COOLER_DUMP (MJ21_8)	COMPLETED	0	2024-11-07 17:54:14.498	3.7s	58ms	88.5%	1.5 MB	3.9 MB	2.7 MB	2.2 MB
304	c9/0095c9	1202197	NFCORE_HIC:HIC:COOLER:SPLIT_COOLER_DUMP (MJ21_8)	COMPLETED	0	2024-11-07 17:54:14.523	3.7s	80ms	95.0%	1.5 MB	3.9 MB	4 MB	3.3 MB
187	f0/77abf4	1202080	NFCORE_HIC:HIC:HICPRO:HICPRO2PAIRS (MJ21_4)	COMPLETED	0	2024-11-07 17:53:48.199	34.9s	33s	141.0%	4.3 MB	16.7 MB	1.6 GB	833.5 MB
192	81/1814e3	1202081	NFCORE_HIC:HIC:HICPRO:HICPRO2PAIRS (MJ21_3)	COMPLETED	0	2024-11-07 17:53:48.380	34.7s	31s	141.3%	4.3 MB	16.7 MB	1.5 GB	749.4 MB
270	ae/5ed8df	1202158	NFCORE_HIC:HIC:COOLER:COOLER_CLOAD (MJ21_7)	COMPLETED	0	2024-11-07 17:54:08.189	14.9s	12.4s	202.5%	990.4 MB	9 GB	104.5 MB	86.5 KB
269	c3/82404e	1202159	NFCORE_HIC:HIC:COOLER:COOLER_CLOAD (MJ21_7)	COMPLETED	0	2024-11-07 17:54:08.246	14.9s	12.5s	189.6%	976.2 MB	9 GB	104.5 MB	97.4 KB
267	53/9dbc24	1202160	NFCORE_HIC:HIC:COOLER:COOLER_CLOAD (MJ21_7)	COMPLETED	0	2024-11-07 17:54:08.273	14.8s	12.8s	188.1%	973.3 MB	9 GB	104.6 MB	175.8 KB
266	48/a320bd	1202162	NFCORE_HIC:HIC:COOLER:COOLER_CLOAD (MJ21_7)	COMPLETED	0	2024-11-07 17:54:08.322	14.8s	13.1s	154.1%	980.2 MB	9 GB	104.6 MB	205.3 KB
268	4d/22ab97	1202163	NFCORE_HIC:HIC:COOLER:COOLER_CLOAD (MJ21_7)	COMPLETED	0	2024-11-07 17:54:08.357	14.8s	13.2s	160.0%	972.4 MB	9 GB	104.5 MB	123.2 KB
265	35/ebb4e0	1202161	NFCORE_HIC:HIC:COOLER:COOLER_CLOAD (MJ21_7)	COMPLETED	0	2024-11-07 17:54:08.298	14.8s	13.3s	180.2%	980.5 MB	9 GB	104.6 MB	248.7 KB
281	cd/973f68	1202167	NFCORE_HIC:HIC:COOLER:COOLER_BALANCE (MJ21_5)	COMPLETED	0	2024-11-07 17:54:13.332	9.8s	5.8s	310.4%	84.6 MB	8.2 GB	44 MB	561.3 KB
273	d8/3894ae	1202165	NFCORE_HIC:HIC:COOLER:COOLER_ZOOMIFY (MJ21_5)	COMPLETED	0	2024-11-07 17:54:13.278	9.8s	5.3s	303.3%	207.3 MB	32.4 GB	41.9 MB	162.5 KB
283	7a/ba5258	1202173	NFCORE_HIC:HIC:COOLER:COOLER_BALANCE (MJ21_6)	COMPLETED	0	2024-11-07 17:54:13.490	9.6s	5.4s	351.2%	482.5 MB	80.8 GB	41.8 MB	159.3 KB
275	d5/29d02c	1202174	NFCORE_HIC:HIC:COOLER:COOLER_BALANCE (MJ21_5)	COMPLETED	0	2024-11-07 17:54:13.513	9.6s	5.6s	301.5%	661.7 MB	104.9 GB	42.9 MB	325.7 KB
278	31/430095	1202175	NFCORE_HIC:HIC:COOLER:COOLER_ZOOMIFY (MJ21_5)	COMPLETED	0	2024-11-07 17:54:13.538	9.6s	7.3s	235.7%	593.5 MB	104.9 GB	49.8 MB	1.1 MB
289	07/640e6e	1202176	NFCORE_HIC:HIC:COOLER:COOLER_ZOOMIFY (MJ21_6)	COMPLETED	0	2024-11-07 17:54:13.562	9.6s	7.3s	247.2%	645.4 MB	104.9 GB	50 MB	1.1 MB
286	68/02485c	1202179	NFCORE_HIC:HIC:COOLER:COOLER_BALANCE (MJ21_6)	COMPLETED	0	2024-11-07 17:54:13.646	9.6s	5.4s	301.5%	653.8 MB	104.9 GB	44.8 MB	667.1 KB
284	25/7547ac	1202178	NFCORE_HIC:HIC:COOLER:COOLER_ZOOMIFY (MJ21_6)	COMPLETED	0	2024-11-07 17:54:13.622	9.6s	5.2s	309.1%	64.1 MB	8.3 GB	41.9 MB	163.1 KB
285	21/90d06a	1202180	NFCORE_HIC:HIC:COOLER:COOLER_BALANCE (MJ21_5)	COMPLETED	0	2024-11-07 17:54:13.680	9.6s	5s	327.1%	85.9 MB	8.2 GB	41.4 MB	92.6 KB
288	73/aeced4	1202183	NFCORE_HIC:HIC:COOLER:COOLER_BALANCE (MJ21_6)	COMPLETED	0	2024-11-07 17:54:13.911	9.3s	5.8s	293.4%	762.9 MB	104.9 GB	42.9 MB	328.8 KB
271	21/b8f92c	1202177	NFCORE_HIC:HIC:COOLER:COOLER_BALANCE (MJ21_5)	COMPLETED	0	2024-11-07 17:54:13.597	9.6s	5.3s	324.1%	159.3 MB	16.3 GB	41.8 MB	158.8 KB
291	2d/f4c773	1202182	NFCORE_HIC:HIC:COOLER:COOLER_ZOOMIFY (MJ21_5)	COMPLETED	0	2024-11-07 17:54:13.729	9.5s	4.9s	349.6%	124.4 MB	8.2 GB	40.9 MB	52.5 KB
287	af/5409ce	1202181	NFCORE_HIC:HIC:COOLER:COOLER_ZOOMIFY (MJ21_6)	COMPLETED	0	2024-11-07 17:54:13.705	9.5s	7.9s	247.8%	628.4 MB	104.9 GB	55.2 MB	2.9 MB
290	8a/4e34f1	1202185	NFCORE_HIC:HIC:COOLER:COOLER_BALANCE (MJ21_5)	COMPLETED	0	2024-11-07 17:54:13.969	9.3s	5.1s	318.8%	91.9 MB	8.2 GB	41.5 MB	109 KB
295	6b/8de4d7	1202186	NFCORE_HIC:HIC:COOLER:COOLER_BALANCE (MJ21_5)	COMPLETED	0	2024-11-07 17:54:14.228	9s	5.6s	298.6%	852.5 MB	104.9 GB	45.8 MB	1.1 MB
296	58/550c92	1202188	NFCORE_HIC:HIC:COOLER:COOLER_BALANCE (MJ21_6)	COMPLETED	0	2024-11-07 17:54:14.291	9s	5.2s	313.4%	78 MB	8.2 GB	41.4 MB	88 KB
292	d7/30e5c4	1202189	NFCORE_HIC:HIC:COOLER:COOLER_BALANCE (MJ21_6)	COMPLETED	0	2024-11-07 17:54:14.323	8.9s	5.5s	306.9%	669 MB	104.9 GB	46.3 MB	1.1 MB
298	ac/1670ac	1202190	NFCORE_HIC:HIC:COOLER:COOLER_ZOOMIFY (MJ21_6)	COMPLETED	0	2024-11-07 17:54:14.349	8.9s	4.8s	320.2%	82.7 MB	8.2 GB	40.9 MB	52.5 KB
299	97/12e923	1202191	NFCORE_HIC:HIC:COOLER:COOLER_BALANCE (MJ21_6)	COMPLETED	0	2024-11-07 17:54:14.375	8.9s	5s	317.3%	76.3 MB	8.2 GB	41.5 MB	109 KB
258	75/538583	1202150	NFCORE_HIC:HIC:TADS:COOLTOOLS_INSULATION (MJ21_8)	COMPLETED	0	2024-11-07 17:54:03.493	24.6s	22s	167.8%	219.7 MB	8.3 GB	126.3 MB	72.7 KB
274	a8/a9d33d	1202166	NFCORE_HIC:HIC:COOLER:COOLER_CLOAD (MJ21_1)	COMPLETED	0	2024-11-07 17:54:13.308	14.8s	13.7s	176.3%	939.8 MB	8.9 GB	101.8 MB	149.9 KB
279	bc/f9d2e2	1202164	NFCORE_HIC:HIC:COOLER:COOLER_CLOAD (MJ21_1)	COMPLETED	0	2024-11-07 17:54:13.206	14.9s	12.7s	178.4%	926.1 MB	8.9 GB	101.8 MB	93.2 KB
282	f8/bc4f98	1202168	NFCORE_HIC:HIC:COOLER:COOLER_ZOOMIFY (MJ21_5)	COMPLETED	0	2024-11-07 17:54:13.356	14.8s	8.9s	227.9%	749.7 MB	104.9 GB	54.2 MB	2.7 MB
276	13/b3f40b	1202170	NFCORE_HIC:HIC:COOLER:COOLER_CLOAD (MJ21_1)	COMPLETED	0	2024-11-07 17:54:13.417	14.7s	13s	190.9%	935.5 MB	8.9 GB	101.8 MB	128.7 KB
272	15/ccabfd	1202171	NFCORE_HIC:HIC:COOLER:COOLER_CLOAD (MJ21_1)	COMPLETED	0	2024-11-07 17:54:13.441	14.7s	13.1s	186.2%	935.6 MB	8.9 GB	101.9 MB	184.7 KB
294	b9/a18847	1202184	NFCORE_HIC:HIC:COOLER:COOLER_ZOOMIFY (MJ21_5)	COMPLETED	0	2024-11-07 17:54:13.941	14.2s	9.3s	233.6%	856.6 MB	107.4 GB	61 MB	5.4 MB
277	e5/e20c93	1202172	NFCORE_HIC:HIC:COOLER:COOLER_CLOAD (MJ21_1)	COMPLETED	0	2024-11-07 17:54:13.466	14.7s	12.9s	188.1%	933.2 MB	8.9 GB	101.8 MB	106.2 KB
293	b5/65b000	1202187	NFCORE_HIC:HIC:COOLER:COOLER_ZOOMIFY (MJ21_6)	COMPLETED	0	2024-11-07 17:54:14.261	13.9s	9.6s	220.0%	756.2 MB	104.9 GB	62.6 MB	5.7 MB
280	58/8418a7	1202169	NFCORE_HIC:HIC:COOLER:COOLER_CLOAD (MJ21_1)	COMPLETED	0	2024-11-07 17:54:13.392	19.7s	13.8s	178.8%	910.3 MB	8.9 GB	101.8 MB	85.5 KB
315	69/20aef7	1202205	NFCORE_HIC:HIC:COOLER:COOLER_BALANCE (MJ21_7)	COMPLETED	0	2024-11-07 17:54:23.339	9.8s	5.5s	317.6%	107.4 MB	8.3 GB	41.3 MB	83.1 KB
328	28/5cbb41	1202208	NFCORE_HIC:HIC:COOLER:COOLER_BALANCE (MJ21_7)	COMPLETED	0	2024-11-07 17:54:23.556	9.6s	6.2s	310.7%	70.6 MB	8.2 GB	43.5 MB	622.7 KB
325	86/be06a5	1202206	NFCORE_HIC:HIC:COOLER:COOLER_ZOOMIFY (MJ21_7)	COMPLETED	0	2024-11-07 17:54:23.364	9.8s	4.7s	381.5%	108.6 MB	8.2 GB	40.9 MB	51.4 KB
330	7e/23a56c	1202209	NFCORE_HIC:HIC:COOLER:COOLER_DUMP (MJ21_5)	COMPLETED	0	2024-11-07 17:54:23.590	9.5s	6.1s	270.9%	89.9 MB	8.2 GB	41.1 MB	1.6 MB
323	12/9db75f	1202216	NFCORE_HIC:HIC:COOLER:COOLER_BALANCE (MJ21_7)	COMPLETED	0	2024-11-07 17:54:23.833	9.3s	5.1s	322.3%	67.2 MB	8.3 GB	41.4 MB	96.5 KB
329	27/3c34c2	1202220	NFCORE_HIC:HIC:COOLER:COOLER_ZOOMIFY (MJ21_7)	COMPLETED	0	2024-11-07 17:54:23.979	9.1s	7.9s	253.2%	1 GB	104.9 GB	52 MB	2.1 MB
326	f4/3e8ed9	1202225	NFCORE_HIC:HIC:COOLER:COOLER_BALANCE (MJ21_7)	COMPLETED	0	2024-11-07 17:54:24.116	9s	5.1s	344.1%	595.5 MB	96.9 GB	42 MB	236.5 KB
335	9f/c93a9b	1202222	NFCORE_HIC:HIC:COOLER:COOLER_ZOOMIFY (MJ21_7)	COMPLETED	0	2024-11-07 17:54:24.040	9.1s	5.1s	351.2%	104.6 MB	8.3 GB	41.7 MB	135.8 KB
336	45/050e35	1202228	NFCORE_HIC:HIC:COOLER:COOLER_DUMP (MJ21_6)	COMPLETED	0	2024-11-07 17:54:24.308	8.8s	5.8s	369.4%	120.5 MB	8.2 GB	41 MB	404.6 KB
332	eb/6c956c	1202229	NFCORE_HIC:HIC:COOLER:COOLER_BALANCE (MJ21_7)	COMPLETED	0	2024-11-07 17:54:24.341	8.8s	5.3s	313.6%	119.9 MB	8.3 GB	44.6 MB	1.1 MB
327	40/bf54cc	1202230	NFCORE_HIC:HIC:COOLER:COOLER_ZOOMIFY (MJ21_7)	COMPLETED	0	2024-11-07 17:54:24.384	8.8s	6.8s	262.3%	663.8 MB	104.9 GB	48.6 MB	857.7 KB
334	3b/7d219a	1202231	NFCORE_HIC:HIC:COOLER:COOLER_BALANCE (MJ21_7)	COMPLETED	0	2024-11-07 17:54:24.413	8.8s	5.2s	304.5%	92 MB	8.3 GB	41.6 MB	132 KB
339	ce/9a2437	1202232	NFCORE_HIC:HIC:COOLER:COOLER_DUMP (MJ21_5)	COMPLETED	0	2024-11-07 17:54:24.440	8.8s	6s	275.8%	63.2 MB	8.2 GB	41.1 MB	1 MB
340	28/dfebe6	1202234	NFCORE_HIC:HIC:COOLER:COOLER_DUMP (MJ21_5)	COMPLETED	0	2024-11-07 17:54:24.507	8.7s	5.8s	294.1%	106.7 MB	8.2 GB	41 MB	398.8 KB
345	96/adfa66	1202237	NFCORE_HIC:HIC:COOLER:COOLER_DUMP (MJ21_5)	COMPLETED	0	2024-11-07 17:54:24.596	8.6s	5.1s	315.3%	70 MB	8.2 GB	40.9 MB	44.1 KB
348	51/92f550	1202240	NFCORE_HIC:HIC:COOLER:COOLER_DUMP (MJ21_6)	COMPLETED	0	2024-11-07 17:54:24.688	8.5s	5.9s	279.2%	106.4 MB	8.2 GB	41.1 MB	1.1 MB
343	73/a025f8	1202238	NFCORE_HIC:HIC:COOLER:COOLER_DUMP (MJ21_6)	COMPLETED	0	2024-11-07 17:54:24.627	8.6s	5.9s	282.4%	82.6 MB	8.2 GB	41.1 MB	1.7 MB
353	e0/1a3a15	1202243	NFCORE_HIC:HIC:COOLER:COOLER_DUMP (MJ21_5)	COMPLETED	0	2024-11-07 17:54:24.773	8.4s	5.6s	289.5%	72.8 MB	8.2 GB	41.1 MB	2 MB
349	d6/a474b4	1202245	NFCORE_HIC:HIC:COOLER:COOLER_DUMP (MJ21_5)	COMPLETED	0	2024-11-07 17:54:24.823	8.4s	5.4s	297.3%	87.8 MB	8.2 GB	40.9 MB	135.3 KB
356	d4/bd58e0	1202249	NFCORE_HIC:HIC:COOLER:COOLER_DUMP (MJ21_6)	COMPLETED	0	2024-11-07 17:54:24.938	8.3s	5.4s	298.0%	82 MB	8.2 GB	40.9 MB	44.3 KB
357	8e/0b8b9c	1202250	NFCORE_HIC:HIC:COOLER:COOLER_DUMP (MJ21_6)	COMPLETED	0	2024-11-07 17:54:24.963	8.3s	5.9s	284.3%	114.6 MB	8.2 GB	41.1 MB	2.1 MB
358	db/57d60e	1202252	NFCORE_HIC:HIC:COOLER:COOLER_DUMP (MJ21_6)	COMPLETED	0	2024-11-07 17:54:25.011	8.2s	5.8s	346.3%	104.4 MB	8.2 GB	40.9 MB	137.3 KB
263	7a/39ea60	1202151	NFCORE_HIC:HIC:TADS:COOLTOOLS_INSULATION (MJ21_8)	COMPLETED	0	2024-11-07 17:54:03.517	34.6s	31s	124.6%	189.1 MB	8.3 GB	126.3 MB	61.4 KB
252	2d/833cdd	1202152	NFCORE_HIC:HIC:TADS:COOLTOOLS_INSULATION (MJ21_8)	COMPLETED	0	2024-11-07 17:54:03.541	34.6s	31s	124.1%	187.4 MB	8.3 GB	126.4 MB	98.8 KB
308	3d/1d0c17	1202199	NFCORE_HIC:HIC:COOLER:COOLER_CLOAD (MJ21_2)	COMPLETED	0	2024-11-07 17:54:18.271	19.9s	13.9s	178.4%	1.1 GB	9.1 GB	116.3 MB	116.6 KB
305	6e/8108a2	1202198	NFCORE_HIC:HIC:COOLER:COOLER_CLOAD (MJ21_2)	COMPLETED	0	2024-11-07 17:54:18.192	19.9s	13.8s	160.0%	786.6 MB	8.8 GB	116.4 MB	253.2 KB
309	6a/b5dd05	1202201	NFCORE_HIC:HIC:COOLER:COOLER_CLOAD (MJ21_2)	COMPLETED	0	2024-11-07 17:54:18.368	19.8s	14.1s	157.6%	736.7 MB	8.8 GB	116.3 MB	96 KB
310	6b/a16a52	1202200	NFCORE_HIC:HIC:COOLER:COOLER_CLOAD (MJ21_2)	COMPLETED	0	2024-11-07 17:54:18.336	19.8s	13.8s	160.4%	1.1 GB	9.1 GB	116.3 MB	86.3 KB
306	f4/e5d5cc	1202203	NFCORE_HIC:HIC:COOLER:COOLER_CLOAD (MJ21_2)	COMPLETED	0	2024-11-07 17:54:18.424	19.7s	14.2s	149.8%	736.5 MB	8.8 GB	116.3 MB	200.2 KB
307	69/a94ebc	1202202	NFCORE_HIC:HIC:COOLER:COOLER_CLOAD (MJ21_2)	COMPLETED	0	2024-11-07 17:54:18.396	19.7s	14.4s	175.8%	610.5 MB	8.6 GB	116.3 MB	161.4 KB
331	45/a7af3d	1202219	NFCORE_HIC:HIC:HIC_PLOT_DIST_VS_COUNTS (MJ21_5)	COMPLETED	0	2024-11-07 17:54:23.947	14.2s	11s	294.8%	133.3 MB	8.4 GB	77.8 MB	94.1 KB
333	52/f9379e	1202217	NFCORE_HIC:HIC:COOLER:COOLER_ZOOMIFY (MJ21_7)	COMPLETED	0	2024-11-07 17:54:23.878	14.3s	8.9s	232.8%	592.8 MB	104.9 GB	56.8 MB	4.1 MB
344	9d/18c13c	1202236	NFCORE_HIC:HIC:HIC_PLOT_DIST_VS_COUNTS (MJ21_6)	COMPLETED	0	2024-11-07 17:54:24.558	13.6s	12s	271.3%	122.4 MB	8.4 GB	77.8 MB	94.1 KB
352	ec/079b03	1202244	NFCORE_HIC:HIC:HIC_PLOT_DIST_VS_COUNTS (MJ21_5)	COMPLETED	0	2024-11-07 17:54:24.798	13.4s	12s	275.9%	136.7 MB	8.4 GB	77.6 MB	85.9 KB
363	a9/178d98	1202255	NFCORE_HIC:HIC:COOLER:COOLER_ZOOMIFY (MJ21_1)	COMPLETED	0	2024-11-07 17:54:28.172	10s	5.6s	308.1%	102.4 MB	8.2 GB	40.9 MB	49.3 KB
361	a2/1e3e0a	1202251	NFCORE_HIC:HIC:HIC_PLOT_DIST_VS_COUNTS (MJ21_6)	COMPLETED	0	2024-11-07 17:54:24.987	13.2s	11s	301.8%	103.7 MB	8.3 GB	77.6 MB	85.9 KB
365	6b/b90047	1202256	NFCORE_HIC:HIC:COOLER:COOLER_ZOOMIFY (MJ21_1)	COMPLETED	0	2024-11-07 17:54:28.203	10s	8.6s	248.2%	631.1 MB	104.9 GB	51.3 MB	1.7 MB
367	79/2b015c	1202257	NFCORE_HIC:HIC:COOLER:COOLER_ZOOMIFY (MJ21_1)	COMPLETED	0	2024-11-07 17:54:28.229	9.9s	7.6s	309.2%	1020.2 MB	80.8 GB	48.6 MB	729.7 KB
364	9a/727a6d	1202259	NFCORE_HIC:HIC:COOLER:COOLER_BALANCE (MJ21_1)	COMPLETED	0	2024-11-07 17:54:28.277	9.9s	5.6s	278.0%	620.9 MB	104.9 GB	43 MB	642.4 KB
362	36/6b2d6e	1202260	NFCORE_HIC:HIC:COOLER:COOLER_BALANCE (MJ21_1)	COMPLETED	0	2024-11-07 17:54:28.300	9.9s	5.9s	294.6%	78.1 MB	8.2 GB	41.5 MB	111.5 KB
366	24/5d23bc	1202261	NFCORE_HIC:HIC:COOLER:COOLER_BALANCE (MJ21_1)	COMPLETED	0	2024-11-07 17:54:28.324	9.9s	6s	293.8%	109.9 MB	8.3 GB	42.1 MB	296 KB
368	27/cf11b8	1202262	NFCORE_HIC:HIC:COOLER:COOLER_BALANCE (MJ21_1)	COMPLETED	0	2024-11-07 17:54:28.347	9.9s	5.8s	307.5%	811.6 MB	104.9 GB	44.1 MB	1.2 MB
370	3f/fbe7d1	1202263	NFCORE_HIC:HIC:COOLER:COOLER_BALANCE (MJ21_1)	COMPLETED	0	2024-11-07 17:54:28.370	9.8s	5.4s	329.6%	410.7 MB	48.5 GB	41.6 MB	154.6 KB
371	29/f3fdbf	1202264	NFCORE_HIC:HIC:COOLER:COOLER_ZOOMIFY (MJ21_1)	COMPLETED	0	2024-11-07 17:54:28.393	9.8s	5.6s	270.1%	914.1 MB	72.7 GB	41.8 MB	158.3 KB
